cement,sand,gravel,water,plasticizer_kg,fly_ash,microsilica_kg,source_synthetic,source_boxcrete,source_normal_concrete,strength_1,strength_3,strength_7,strength_28,strength_1_weight,strength_3_weight,strength_7_weight,strength_28_weight,source,imputed_early
383.0,887.0,731.0,199.65,8.87,0.0,0.0,0,0,1,25.588,41.5805,52.4554,63.97,1.0,1.0,1.0,1.0,normal_concrete,1
383.0,888.0,732.0,178.07,8.3,0.0,0.0,0,0,1,32.02,52.0325,65.64099999999999,80.05,1.0,1.0,1.0,1.0,normal_concrete,1
383.0,888.0,732.0,188.86,8.3,0.0,0.0,0,0,1,31.44,51.09,64.452,78.6,1.0,1.0,1.0,1.0,normal_concrete,1
383.0,888.0,732.0,199.65,8.3,0.0,0.0,0,0,1,26.268,42.685500000000005,53.8494,65.67,1.0,1.0,1.0,1.0,normal_concrete,1
384.0,836.0,863.0,211.2,9.22,0.0,0.0,0,0,1,11.6,18.85,23.78,29.0,1.0,1.0,1.0,1.0,normal_concrete,1
384.0,841.0,1027.0,168.0,5.76,0.0,0.0,0,0,1,16.46,26.7475,33.742999999999995,41.15,1.0,1.0,1.0,1.0,normal_concrete,1
384.0,880.0,993.0,173.0,6.91,0.0,0.0,0,0,1,16.82,27.3325,34.480999999999995,42.05,1.0,1.0,1.0,1.0,normal_concrete,1
385.0,608.8,516.8,203.5,0.0,0.0,0.0,0,0,1,20.8,33.800000000000004,42.64,52.0,1.0,1.0,1.0,1.0,normal_concrete,1
385.0,608.8,519.8,203.5,0.0,0.0,0.0,0,0,1,26.0,42.25,53.3,65.0,1.0,1.0,1.0,1.0,normal_concrete,1
385.0,763.0,966.0,186.0,0.0,0.0,0.0,0,0,1,6.27,14.7,23.22,31.35,1.0,1.0,1.0,1.0,normal_concrete,0
385.0,768.0,903.0,158.0,20.0,136.0,0.0,0,0,1,22.22,36.1075,45.551,55.55,1.0,1.0,1.0,1.0,normal_concrete,1
385.0,790.0,1005.0,172.0,6.34,68.0,0.0,0,0,1,19.9,32.3375,40.795,49.75,1.0,1.0,1.0,1.0,normal_concrete,1
385.0,822.0,1005.0,165.0,8.2,73.0,0.0,0,0,1,20.680000000000003,33.605000000000004,42.394,51.7,1.0,1.0,1.0,1.0,normal_concrete,1
385.0,860.0,768.0,182.0,8.53,0.0,0.0,0,0,1,24.08,39.13,49.364,60.2,1.0,1.0,1.0,1.0,normal_concrete,1
385.0,864.0,974.0,177.0,6.93,0.0,0.0,0,0,1,17.34,28.1775,35.54699999999999,43.35,1.0,1.0,1.0,1.0,normal_concrete,1
385.0,910.0,590.0,234.4,9.91,0.0,0.0,0,0,1,12.264,19.929,25.1412,30.66,1.0,1.0,1.0,1.0,normal_concrete,1
386.0,729.0,1049.0,168.0,5.9,68.0,0.0,0,0,1,19.72,32.045,40.426,49.3,1.0,1.0,1.0,1.0,normal_concrete,1
386.0,758.0,1090.0,166.0,4.63,0.0,0.0,0,0,1,19.24666666666667,31.27583333333333,39.455666666666666,48.11666666666667,1.0,1.0,1.0,1.0,normal_concrete,1
386.0,780.0,1076.0,162.0,4.63,0.0,0.0,0,0,1,17.680000000000003,28.730000000000004,36.244,44.2,1.0,1.0,1.0,1.0,normal_concrete,1
386.0,793.0,1051.0,170.0,5.02,0.0,0.0,0,0,1,18.36,29.835,37.638,45.9,1.0,1.0,1.0,1.0,normal_concrete,1
386.0,830.0,1014.0,170.0,4.63,0.0,0.0,0,0,1,18.94,30.777500000000003,38.827,47.35,1.0,1.0,1.0,1.0,normal_concrete,1
386.0,830.0,1014.0,170.0,6.95,0.0,0.0,0,0,1,19.28,31.33,39.524,48.2,1.0,1.0,1.0,1.0,normal_concrete,1
386.0,834.0,1060.0,170.0,5.02,0.0,0.0,0,0,1,17.080000000000002,27.755000000000003,35.014,42.7,1.0,1.0,1.0,1.0,normal_concrete,1
387.0,845.0,938.0,157.0,11.6,114.0,0.0,0,0,1,25.22773170738325,34.77,41.67,46.68,1.0,1.0,1.0,1.0,normal_concrete,1
387.0,845.0,938.0,157.0,13.9,114.0,0.0,0,0,1,24.60139638751614,25.51,45.9,46.68,1.0,1.0,1.0,1.0,normal_concrete,1
387.0,845.0,938.0,157.0,14.3,114.0,0.0,0,0,1,12.439716871828985,22.75,36.84,50.24,1.0,1.0,1.0,1.0,normal_concrete,1
387.0,1135.0,630.0,200.0,3.29,0.0,0.0,0,0,1,20.4156,33.17535,41.85198,51.039,1.0,1.0,1.0,1.0,normal_concrete,1
388.0,788.0,1089.0,155.0,5.82,0.0,0.0,0,0,1,20.450000000000003,33.23125,41.9225,51.125,1.0,1.0,1.0,1.0,normal_concrete,1
388.0,790.0,968.0,170.0,1.5,0.0,0.0,0,0,1,43.6,70.85000000000001,89.38,109.0,1.0,1.0,1.0,1.0,normal_concrete,1
388.0,834.0,1061.0,167.0,7.76,0.0,0.0,0,0,1,19.36,31.46,39.688,48.4,1.0,1.0,1.0,1.0,normal_concrete,1
388.0,847.0,1078.0,167.0,5.82,0.0,0.0,0,0,1,19.76,32.11,40.508,49.4,1.0,1.0,1.0,1.0,normal_concrete,1
388.6,925.7,852.1,157.9,12.1,97.1,0.0,0,0,1,18.211563161865463,28.1,34.9,50.7,1.0,1.0,1.0,1.0,normal_concrete,1
389.0,764.0,1014.0,165.0,5.5,69.0,0.0,0,0,1,20.0,32.5,41.0,50.0,1.0,1.0,1.0,1.0,normal_concrete,1
389.0,845.0,991.0,175.0,5.45,0.0,0.0,0,0,1,17.400000000000002,28.275,35.669999999999995,43.5,1.0,1.0,1.0,1.0,normal_concrete,1
389.0,863.0,972.0,175.0,5.84,0.0,0.0,0,0,1,18.36,29.835,37.638,45.9,1.0,1.0,1.0,1.0,normal_concrete,1
389.0,885.0,729.0,178.27,8.3,0.0,0.0,0,0,1,36.88,59.93000000000001,75.604,92.2,1.0,1.0,1.0,1.0,normal_concrete,1
389.0,885.0,729.0,189.07,8.3,0.0,0.0,0,0,1,33.04,53.69,67.73199999999999,82.6,1.0,1.0,1.0,1.0,normal_concrete,1
389.0,885.0,729.0,199.87,8.3,0.0,0.0,0,0,1,29.256,47.541,59.9748,73.14,1.0,1.0,1.0,1.0,normal_concrete,1
389.0,891.0,734.0,178.27,8.87,0.0,0.0,0,0,1,35.9,58.3375,73.595,89.75,1.0,1.0,1.0,1.0,normal_concrete,1
389.0,891.0,734.0,189.07,8.87,0.0,0.0,0,0,1,33.06,53.7225,67.773,82.65,1.0,1.0,1.0,1.0,normal_concrete,1
389.0,891.0,734.0,199.87,8.87,0.0,0.0,0,0,1,28.848000000000003,46.87800000000001,59.1384,72.12,1.0,1.0,1.0,1.0,normal_concrete,1
389.9,755.8,944.7,145.9,22.0,189.0,0.0,0,0,1,31.70277105977622,40.6,59.09,74.5,1.0,1.0,1.0,1.0,normal_concrete,1
390.0,796.0,1054.0,160.0,4.18,0.0,0.0,0,0,1,18.72,30.42,38.376,46.8,1.0,1.0,1.0,1.0,normal_concrete,1
390.0,832.0,1017.0,160.0,4.29,0.0,0.0,0,0,1,20.9,33.9625,42.845,52.25,1.0,1.0,1.0,1.0,normal_concrete,1
390.0,833.0,1017.0,160.0,4.18,0.0,0.0,0,0,1,18.22,29.6075,37.35099999999999,45.55,1.0,1.0,1.0,1.0,normal_concrete,1
390.0,842.0,1028.0,160.0,6.24,0.0,0.0,0,0,1,17.86,29.0225,36.613,44.65,1.0,1.0,1.0,1.0,normal_concrete,1
390.0,851.0,999.0,160.0,4.18,0.0,0.0,0,0,1,19.425,31.565625,39.82125,48.5625,1.0,1.0,1.0,1.0,normal_concrete,1
390.0,857.0,1048.0,156.0,4.68,0.0,0.0,0,0,1,18.680000000000003,30.355000000000004,38.294,46.7,1.0,1.0,1.0,1.0,normal_concrete,1
390.0,874.0,881.0,156.0,9.75,0.0,0.0,0,0,1,10.2,16.575,20.91,25.5,1.0,1.0,1.0,1.0,normal_concrete,1
391.0,739.0,1107.0,163.0,5.9,0.0,0.0,0,0,1,16.36,26.585,33.538,40.9,1.0,1.0,1.0,1.0,normal_concrete,1
391.0,758.0,996.0,156.0,6.36,78.0,20.0,0,0,1,29.04,47.19,59.53199999999999,72.6,1.0,1.0,1.0,1.0,normal_concrete,1
391.0,759.0,996.0,156.0,6.85,78.0,20.0,0,0,1,29.0,47.125,59.45,72.5,1.0,1.0,1.0,1.0,normal_concrete,1
391.0,790.0,1047.0,172.0,5.86,0.0,0.0,0,0,1,18.48,30.03,37.884,46.2,1.0,1.0,1.0,1.0,normal_concrete,1
391.0,803.0,982.0,166.0,5.39,58.0,0.0,0,0,1,20.08,32.63,41.164,50.2,1.0,1.0,1.0,1.0,normal_concrete,1
391.0,810.0,1031.0,168.0,5.86,0.0,0.0,0,0,1,18.52,30.095,37.966,46.3,1.0,1.0,1.0,1.0,normal_concrete,1
391.0,827.0,1010.0,172.0,7.04,0.0,0.0,0,0,1,18.36,29.835,37.638,45.9,1.0,1.0,1.0,1.0,normal_concrete,1
391.0,829.0,1012.0,168.0,6.6,0.0,0.0,0,0,1,19.28,31.33,39.524,48.2,1.0,1.0,1.0,1.0,normal_concrete,1
391.0,841.0,988.0,180.0,5.47,0.0,0.0,0,0,1,18.84,30.615,38.622,47.1,1.0,1.0,1.0,1.0,normal_concrete,1
391.0,842.0,1029.0,168.0,7.82,0.0,0.0,0,0,1,18.6,30.225,38.13,46.5,1.0,1.0,1.0,1.0,normal_concrete,1
391.0,866.0,1017.0,176.0,8.99,0.0,0.0,0,0,1,16.28,26.455,33.374,40.7,1.0,1.0,1.0,1.0,normal_concrete,1
392.0,825.0,969.0,170.0,4.36,44.0,0.0,0,0,1,17.8,28.925,36.49,44.5,1.0,1.0,1.0,1.0,normal_concrete,1
393.0,758.0,940.0,192.0,0.0,0.0,0.0,0,0,1,9.676098018375564,19.11,26.77008032026428,39.58,1.0,1.0,1.0,1.0,normal_concrete,1
393.0,775.0,1071.0,165.0,5.9,0.0,0.0,0,0,1,17.84,28.99,36.572,44.6,1.0,1.0,1.0,1.0,normal_concrete,1
393.0,785.6,940.6,192.0,0.0,0.0,0.0,0,0,1,10.273010533130671,19.2,27.74,39.6,1.0,1.0,1.0,1.0,normal_concrete,1
393.0,792.0,1050.0,165.0,5.5,0.0,0.0,0,0,1,19.840000000000003,32.24,40.672,49.6,1.0,1.0,1.0,1.0,normal_concrete,1
394.0,725.0,1134.0,148.0,8.87,99.0,0.0,0,0,1,26.24,42.64,53.792,65.6,1.0,1.0,1.0,1.0,normal_concrete,1
395.0,738.0,1107.0,160.0,7.11,0.0,0.0,0,0,1,21.02,34.1575,43.091,52.55,1.0,1.0,1.0,1.0,normal_concrete,1
395.0,742.0,1113.0,150.0,5.93,0.0,0.0,0,0,1,19.26,31.2975,39.483,48.15,1.0,1.0,1.0,1.0,normal_concrete,1
395.0,781.0,1036.0,157.0,5.71,62.0,19.0,0,0,1,24.36,39.585,49.938,60.9,1.0,1.0,1.0,1.0,normal_concrete,1
395.0,782.0,996.0,168.0,5.45,59.0,0.0,0,0,1,20.52,33.345,42.066,51.3,1.0,1.0,1.0,1.0,normal_concrete,1
395.0,794.0,1053.0,158.0,6.32,0.0,0.0,0,0,1,18.22,29.6075,37.35099999999999,45.55,1.0,1.0,1.0,1.0,normal_concrete,1
395.0,807.0,1028.0,170.0,7.11,0.0,0.0,0,0,1,15.880000000000004,25.805000000000003,32.554,39.7,1.0,1.0,1.0,1.0,normal_concrete,1
395.0,822.0,1047.0,166.0,5.92,0.0,0.0,0,0,1,18.14,29.477500000000003,37.187,45.35,1.0,1.0,1.0,1.0,normal_concrete,1
395.0,881.0,954.0,170.0,5.93,0.0,0.0,0,0,1,16.580000000000002,26.942500000000003,33.989,41.45,1.0,1.0,1.0,1.0,normal_concrete,1
397.0,633.0,967.0,167.0,20.8,175.2,0.0,0,0,1,22.26,36.1725,45.633,55.65,1.0,1.0,1.0,1.0,normal_concrete,1
397.0,734.0,1040.0,185.0,0.0,0.0,0.0,0,0,1,15.636000000000005,25.408500000000004,32.0538,39.09,1.0,1.0,1.0,1.0,normal_concrete,1
397.0,734.0,1040.0,186.0,0.0,0.0,0.0,0,0,1,14.776,24.011,30.2908,36.94,1.0,1.0,1.0,1.0,normal_concrete,1
397.0,734.3,1040.6,185.7,0.0,0.0,0.0,0,0,1,14.739940972350215,20.78657291260143,25.45,33.08,1.0,1.0,1.0,1.0,normal_concrete,1
397.0,790.0,968.0,168.0,3.0,0.0,0.0,0,0,1,39.6,64.35000000000001,81.17999999999999,99.0,1.0,1.0,1.0,1.0,normal_concrete,1
397.0,813.0,1035.0,155.0,4.76,0.0,0.0,0,0,1,19.72,32.045,40.426,49.3,1.0,1.0,1.0,1.0,normal_concrete,1
398.0,754.0,1131.0,167.0,9.15,0.0,0.0,0,0,1,18.64,30.290000000000003,38.212,46.6,1.0,1.0,1.0,1.0,normal_concrete,1
398.0,756.0,1067.0,159.0,6.37,0.0,0.0,0,0,1,20.72,33.67,42.47599999999999,51.8,1.0,1.0,1.0,1.0,normal_concrete,1
398.0,809.0,1030.0,163.0,6.37,0.0,0.0,0,0,1,18.14,29.477500000000003,37.187,45.35,1.0,1.0,1.0,1.0,normal_concrete,1
398.0,829.0,1056.0,167.0,5.97,0.0,0.0,0,0,1,19.06,30.9725,39.07299999999999,47.65,1.0,1.0,1.0,1.0,normal_concrete,1
398.0,835.0,1020.0,167.0,5.97,0.0,0.0,0,0,1,20.28,32.955000000000005,41.574,50.7,1.0,1.0,1.0,1.0,normal_concrete,1
400.0,745.0,1025.0,187.0,0.0,0.0,0.0,0,0,1,11.106133628449426,21.85217938333887,30.14,43.7,1.0,1.0,1.0,1.0,normal_concrete,1
400.0,760.0,1094.0,156.0,6.0,0.0,0.0,0,0,1,22.450000000000003,36.48125,46.0225,56.125,1.0,1.0,1.0,1.0,normal_concrete,1
400.0,760.0,1094.0,156.0,6.8,0.0,0.0,0,0,1,21.5,34.9375,44.075,53.75,1.0,1.0,1.0,1.0,normal_concrete,1
400.0,760.0,1094.0,156.0,7.2,0.0,0.0,0,0,1,22.32,36.27,45.75599999999999,55.8,1.0,1.0,1.0,1.0,normal_concrete,1
400.0,785.0,785.0,172.0,9.75,0.0,0.0,0,0,1,24.656,40.066,50.5448,61.64,1.0,1.0,1.0,1.0,normal_concrete,1
400.0,808.0,1028.0,164.0,5.2,0.0,0.0,0,0,1,23.8,38.675,48.79,59.5,1.0,1.0,1.0,1.0,normal_concrete,1
400.0,850.0,700.0,250.0,14.0,0.0,0.0,0,0,1,17.16,27.885,35.178,42.9,1.0,1.0,1.0,1.0,normal_concrete,1
400.0,850.0,1040.0,160.0,5.2,0.0,0.0,0,0,1,17.96,29.185,36.818,44.9,1.0,1.0,1.0,1.0,normal_concrete,1
400.0,869.0,979.0,172.0,6.0,0.0,0.0,0,0,1,18.16,29.51,37.228,45.4,1.0,1.0,1.0,1.0,normal_concrete,1
400.0,885.0,729.0,178.33,8.87,0.0,0.0,0,0,1,34.864,56.654,71.4712,87.16,1.0,1.0,1.0,1.0,normal_concrete,1
400.0,885.0,729.0,189.14,8.87,0.0,0.0,0,0,1,32.46,52.7475,66.543,81.15,1.0,1.0,1.0,1.0,normal_concrete,1
400.0,885.0,729.0,199.95,8.87,0.0,0.0,0,0,1,27.816000000000003,45.20100000000001,57.0228,69.54,1.0,1.0,1.0,1.0,normal_concrete,1
400.0,891.0,734.0,178.33,8.3,0.0,0.0,0,0,1,35.92,58.37,73.636,89.8,1.0,1.0,1.0,1.0,normal_concrete,1
400.0,891.0,734.0,189.14,8.3,0.0,0.0,0,0,1,32.480000000000004,52.78,66.584,81.2,1.0,1.0,1.0,1.0,normal_concrete,1
400.0,891.0,734.0,199.95,8.3,0.0,0.0,0,0,1,28.94,47.0275,59.32699999999999,72.35,1.0,1.0,1.0,1.0,normal_concrete,1
400.0,1600.0,0.0,280.0,0.0,0.0,0.0,0,0,1,10.4,16.900000000000002,21.32,26.0,1.0,1.0,1.0,1.0,normal_concrete,1
400.0,1630.0,0.0,290.0,0.0,0.0,0.0,0,0,1,10.840000000000002,17.615000000000002,22.222,27.1,1.0,1.0,1.0,1.0,normal_concrete,1
401.0,823.0,966.0,165.0,5.35,45.0,0.0,0,0,1,19.86,32.2725,40.713,49.65,1.0,1.0,1.0,1.0,normal_concrete,1
401.5,610.9,518.6,203.5,0.0,0.0,0.0,0,0,1,20.0,32.5,41.0,50.0,1.0,1.0,1.0,1.0,normal_concrete,1
401.5,610.9,521.6,203.5,0.0,0.0,0.0,0,0,1,24.8,40.3,50.84,62.0,1.0,1.0,1.0,1.0,normal_concrete,1
401.8,852.1,946.8,147.4,11.4,94.7,0.0,0,0,1,32.39753718305232,41.1,54.1,68.5,1.0,1.0,1.0,1.0,normal_concrete,1
402.0,788.0,1046.0,165.0,5.63,0.0,0.0,0,0,1,18.48,30.03,37.884,46.2,1.0,1.0,1.0,1.0,normal_concrete,1
405.0,695.0,1120.0,175.0,0.0,0.0,0.0,0,0,1,20.92,33.995,42.886,52.3,1.0,1.0,1.0,1.0,normal_concrete,1
405.0,785.0,1040.0,170.0,5.67,0.0,0.0,0,0,1,20.840000000000003,33.865,42.722,52.1,1.0,1.0,1.0,1.0,normal_concrete,1
405.0,792.0,1049.0,154.0,5.27,0.0,0.0,0,0,1,20.72,33.67,42.47599999999999,51.8,1.0,1.0,1.0,1.0,normal_concrete,1
405.0,803.0,1022.0,170.0,7.29,0.0,0.0,0,0,1,15.8,25.675,32.39,39.5,1.0,1.0,1.0,1.0,normal_concrete,1
405.0,819.0,861.0,198.0,5.2,0.0,0.0,0,0,1,30.44,49.465,62.402,76.1,1.0,1.0,1.0,1.0,normal_concrete,1
407.0,815.0,761.0,181.0,7.5,0.0,0.0,0,0,1,28.160000000000004,45.760000000000005,57.728,70.4,1.0,1.0,1.0,1.0,normal_concrete,1
407.0,825.0,1051.0,167.0,6.1,0.0,0.0,0,0,1,19.980000000000004,32.4675,40.959,49.95,1.0,1.0,1.0,1.0,normal_concrete,1
408.5,1135.0,630.0,200.0,3.68,0.0,0.0,0,0,1,21.2024,34.453900000000004,43.46492,53.006,1.0,1.0,1.0,1.0,normal_concrete,1
409.0,761.0,1051.0,151.0,5.84,54.0,24.0,0,0,1,26.56,43.16,54.448,66.4,1.0,1.0,1.0,1.0,normal_concrete,1
410.0,785.0,1041.0,164.0,5.74,0.0,0.0,0,0,1,20.200000000000003,32.825,41.41,50.5,1.0,1.0,1.0,1.0,normal_concrete,1
410.0,787.0,1043.0,160.0,5.33,0.0,0.0,0,0,1,20.040000000000003,32.565000000000005,41.082,50.1,1.0,1.0,1.0,1.0,normal_concrete,1
410.0,801.0,1020.0,168.0,4.51,0.0,0.0,0,0,1,21.64,35.165,44.362,54.1,1.0,1.0,1.0,1.0,normal_concrete,1
410.0,802.0,1020.0,168.0,4.51,0.0,0.0,0,0,1,22.273333333333337,36.19416666666667,45.66033333333333,55.68333333333334,1.0,1.0,1.0,1.0,normal_concrete,1
410.0,802.0,1020.0,168.0,4.92,0.0,0.0,0,0,1,21.44,34.84,43.952,53.6,1.0,1.0,1.0,1.0,normal_concrete,1
410.0,838.0,1024.0,168.0,4.51,0.0,0.0,0,0,1,21.11,34.30375,43.2755,52.775,1.0,1.0,1.0,1.0,normal_concrete,1
410.0,882.0,726.0,188.86,8.3,0.0,0.0,0,0,1,32.24,52.39,66.09199999999998,80.6,1.0,1.0,1.0,1.0,normal_concrete,1
410.0,882.0,726.0,199.65,8.3,0.0,0.0,0,0,1,28.268,45.935500000000005,57.9494,70.67,1.0,1.0,1.0,1.0,normal_concrete,1
410.0,887.0,726.0,178.07,8.3,0.0,0.0,0,0,1,35.28,57.330000000000005,72.324,88.2,1.0,1.0,1.0,1.0,normal_concrete,1
410.0,907.0,748.0,178.07,8.87,0.0,0.0,0,0,1,32.94,53.5275,67.52699999999999,82.35,1.0,1.0,1.0,1.0,normal_concrete,1
410.0,907.0,748.0,188.86,8.87,0.0,0.0,0,0,1,30.960000000000004,50.31,63.468,77.4,1.0,1.0,1.0,1.0,normal_concrete,1
410.0,907.0,748.0,199.65,8.87,0.0,0.0,0,0,1,26.908,43.7255,55.16139999999999,67.27,1.0,1.0,1.0,1.0,normal_concrete,1
412.0,887.0,752.0,182.0,8.25,0.0,0.0,0,0,1,29.360000000000003,47.71000000000001,60.188,73.4,1.0,1.0,1.0,1.0,normal_concrete,1
412.0,913.0,781.0,193.0,14.85,0.0,0.0,0,0,1,21.036,34.1835,43.1238,52.59,1.0,1.0,1.0,1.0,normal_concrete,1
412.0,913.0,781.0,193.0,15.66,0.0,0.0,0,0,1,21.194000000000003,34.44025,43.4477,52.985,1.0,1.0,1.0,1.0,normal_concrete,1
412.0,913.0,781.0,193.0,15.88,0.0,0.0,0,0,1,21.406,34.78475,43.8823,53.515,1.0,1.0,1.0,1.0,normal_concrete,1
412.0,913.0,781.0,193.0,16.47,0.0,0.0,0,0,1,21.626,35.14225,44.3333,54.065,1.0,1.0,1.0,1.0,normal_concrete,1
412.0,913.0,781.0,193.0,17.28,0.0,0.0,0,0,1,21.292,34.599500000000006,43.6486,53.23,1.0,1.0,1.0,1.0,normal_concrete,1
412.0,913.0,781.0,193.0,18.58,0.0,0.0,0,0,1,12.302,19.99075,25.2191,30.755000000000003,1.0,1.0,1.0,1.0,normal_concrete,1
412.0,934.0,744.0,193.0,14.85,0.0,0.0,0,0,1,20.256,32.916000000000004,41.5248,50.64,1.0,1.0,1.0,1.0,normal_concrete,1
412.0,934.0,744.0,193.0,17.28,0.0,0.0,0,0,1,19.776,32.136,40.5408,49.44,1.0,1.0,1.0,1.0,normal_concrete,1
412.0,944.0,707.0,193.0,14.85,0.0,0.0,0,0,1,19.408,31.538000000000004,39.7864,48.52,1.0,1.0,1.0,1.0,normal_concrete,1
412.0,944.0,707.0,193.0,17.28,0.0,0.0,0,0,1,23.368,37.973,47.9044,58.42,1.0,1.0,1.0,1.0,normal_concrete,1
412.5,612.7,520.1,203.5,0.0,0.0,0.0,0,0,1,17.6,28.6,36.08,44.0,1.0,1.0,1.0,1.0,normal_concrete,1
412.5,612.7,523.1,203.5,0.0,0.0,0.0,0,0,1,21.6,35.1,44.28,54.0,1.0,1.0,1.0,1.0,normal_concrete,1
413.0,726.0,1090.0,165.0,6.2,0.0,0.0,0,0,1,19.28,31.33,39.524,48.2,1.0,1.0,1.0,1.0,normal_concrete,1
413.0,790.0,968.0,155.0,1.75,0.0,0.0,0,0,1,47.6,77.35000000000001,97.58,119.0,1.0,1.0,1.0,1.0,normal_concrete,1
413.0,790.0,968.0,155.0,2.0,0.0,0.0,0,0,1,48.0,78.0,98.4,120.0,1.0,1.0,1.0,1.0,normal_concrete,1
415.0,792.0,1051.0,162.0,6.22,0.0,0.0,0,0,1,20.880000000000003,33.93,42.804,52.2,1.0,1.0,1.0,1.0,normal_concrete,1
415.0,910.0,590.0,233.3,9.91,0.0,0.0,0,0,1,12.588,20.4555,25.8054,31.47,1.0,1.0,1.0,1.0,normal_concrete,1
416.0,776.0,1029.0,156.0,6.36,73.0,0.0,0,0,1,25.52,41.47,52.316,63.8,1.0,1.0,1.0,1.0,normal_concrete,1
416.0,868.0,715.0,178.27,8.3,0.0,0.0,0,0,1,38.44,62.465,78.80199999999999,96.1,1.0,1.0,1.0,1.0,normal_concrete,1
416.0,868.0,715.0,189.07,8.3,0.0,0.0,0,0,1,36.04,58.565,73.88199999999999,90.1,1.0,1.0,1.0,1.0,normal_concrete,1
416.0,868.0,715.0,199.87,8.3,0.0,0.0,0,0,1,31.908,51.8505,65.41139999999999,79.77,1.0,1.0,1.0,1.0,normal_concrete,1
416.0,893.0,736.0,178.27,8.87,0.0,0.0,0,0,1,36.04,58.565,73.88199999999999,90.1,1.0,1.0,1.0,1.0,normal_concrete,1
416.0,893.0,736.0,189.07,8.87,0.0,0.0,0,0,1,33.908,55.1005,69.5114,84.77,1.0,1.0,1.0,1.0,normal_concrete,1
416.0,893.0,736.0,199.87,8.87,0.0,0.0,0,0,1,30.992000000000004,50.362,63.5336,77.48,1.0,1.0,1.0,1.0,normal_concrete,1
418.0,838.0,838.0,205.0,2.93,0.0,0.0,0,0,1,11.48,18.655,23.534,28.7,1.0,1.0,1.0,1.0,normal_concrete,1
418.0,888.0,756.0,188.0,5.85,25.08,0.0,0,0,1,11.56,18.785,23.698,28.9,1.0,1.0,1.0,1.0,normal_concrete,1
420.0,743.0,1069.0,168.0,5.04,0.0,0.0,0,0,1,20.820000000000004,33.8325,42.681,52.05,1.0,1.0,1.0,1.0,normal_concrete,1
420.0,796.0,796.0,188.0,3.3,25.2,0.0,0,0,1,15.240000000000002,24.765,31.242,38.1,1.0,1.0,1.0,1.0,normal_concrete,1
420.0,900.0,750.0,192.0,12.0,0.0,0.0,0,0,1,31.676,51.4735,64.9358,79.19,1.0,1.0,1.0,1.0,normal_concrete,1
420.0,1580.0,0.0,250.0,0.0,0.0,0.0,0,0,1,10.6,17.225,21.73,26.5,1.0,1.0,1.0,1.0,normal_concrete,1
421.0,736.0,1060.0,150.0,6.29,48.0,15.0,0,0,1,30.52,49.595,62.566,76.3,1.0,1.0,1.0,1.0,normal_concrete,1
421.0,800.0,1020.0,160.0,5.47,0.0,0.0,0,0,1,23.680000000000003,38.48,48.544,59.2,1.0,1.0,1.0,1.0,normal_concrete,1
422.0,686.0,1130.0,156.0,5.49,0.0,0.0,0,0,1,3.3520000000000003,5.447000000000001,6.8716,8.38,1.0,1.0,1.0,1.0,normal_concrete,1
423.0,801.0,1061.0,165.0,7.6,0.0,0.0,0,0,1,20.8,33.800000000000004,42.64,52.0,1.0,1.0,1.0,1.0,normal_concrete,1
424.0,743.0,1026.0,160.0,8.48,47.0,0.0,0,0,1,21.12,34.32,43.29599999999999,52.8,1.0,1.0,1.0,1.0,normal_concrete,1
424.0,750.0,822.0,168.0,8.9,154.0,0.0,0,0,1,13.052913883182391,32.11,40.29,72.1,1.0,1.0,1.0,1.0,normal_concrete,1
424.0,750.0,822.0,178.0,8.5,154.0,0.0,0,0,1,14.086783097915722,28.78731029210445,39.0,62.05,1.0,1.0,1.0,1.0,normal_concrete,1
424.0,759.0,1005.0,165.0,5.65,47.0,0.0,0,0,1,20.78,33.767500000000005,42.599,51.95,1.0,1.0,1.0,1.0,normal_concrete,1
424.0,764.0,1056.0,157.0,5.51,0.0,0.0,0,0,1,22.26,36.1725,45.633,55.65,1.0,1.0,1.0,1.0,normal_concrete,1
424.0,782.0,1037.0,157.0,5.51,0.0,0.0,0,0,1,22.680000000000003,36.855,46.494,56.7,1.0,1.0,1.0,1.0,normal_concrete,1
425.0,758.0,1047.0,170.0,6.38,0.0,0.0,0,0,1,20.96,34.06,42.968,52.4,1.0,1.0,1.0,1.0,normal_concrete,1
425.0,774.0,1029.0,170.0,5.95,0.0,0.0,0,0,1,21.08,34.255,43.214,52.7,1.0,1.0,1.0,1.0,normal_concrete,1
425.0,803.7,936.0,151.4,18.6,106.3,0.0,0,0,1,28.16856438680603,36.3,46.8,61.8,1.0,1.0,1.0,1.0,normal_concrete,1
425.0,887.1,852.1,153.5,16.5,106.3,0.0,0,0,1,27.51833785828429,33.4,49.2,60.29,1.0,1.0,1.0,1.0,normal_concrete,1
426.0,718.0,1124.0,162.0,7.24,0.0,0.0,0,0,1,23.36,37.96,47.888,58.4,1.0,1.0,1.0,1.0,normal_concrete,1
427.0,710.0,1158.0,155.0,7.69,0.0,0.0,0,0,1,22.08,35.88,45.264,55.2,1.0,1.0,1.0,1.0,normal_concrete,1
427.0,871.0,718.0,178.33,8.3,0.0,0.0,0,0,1,37.68,61.23,77.244,94.2,1.0,1.0,1.0,1.0,normal_concrete,1
