cement,sand,gravel,water,plasticizer_kg,fly_ash,microsilica_kg,strength_1,strength_3,strength_7,strength_28,strength_1_weight,strength_3_weight,strength_7_weight,strength_28_weight,source,imputed_early
383.0,887.0,731.0,199.65,8.87,0.0,0.0,22.389499999999998,37.102599999999995,49.8966,63.97,0.02,0.03,0.05,1.0,normal_concrete,1
383.0,888.0,732.0,178.07,8.3,0.0,0.0,28.0175,46.428999999999995,62.439,80.05,0.02,0.03,0.05,1.0,normal_concrete,1
383.0,888.0,732.0,188.86,8.3,0.0,0.0,27.509999999999998,45.587999999999994,61.308,78.6,0.02,0.03,0.05,1.0,normal_concrete,1
383.0,888.0,732.0,199.65,8.3,0.0,0.0,22.9845,38.0886,51.2226,65.67,0.02,0.03,0.05,1.0,normal_concrete,1
384.0,836.0,863.0,211.2,9.22,0.0,0.0,10.149999999999999,16.82,22.62,29.0,0.02,0.03,0.05,1.0,normal_concrete,1
384.0,841.0,1027.0,168.0,5.76,0.0,0.0,14.402499999999998,23.866999999999997,32.097,41.15,0.02,0.03,0.05,1.0,normal_concrete,1
384.0,880.0,993.0,173.0,6.91,0.0,0.0,14.717499999999998,24.388999999999996,32.799,42.05,0.02,0.03,0.05,1.0,normal_concrete,1
385.0,608.8,516.8,203.5,0.0,0.0,0.0,18.2,30.159999999999997,40.56,52.0,0.02,0.03,0.05,1.0,normal_concrete,1
385.0,608.8,519.8,203.5,0.0,0.0,0.0,22.75,37.699999999999996,50.7,65.0,0.02,0.03,0.05,1.0,normal_concrete,1
385.0,763.0,966.0,186.0,0.0,0.0,0.0,6.27,14.7,23.22,31.35,1.0,1.0,1.0,1.0,normal_concrete,0
385.0,768.0,903.0,158.0,20.0,136.0,0.0,19.4425,32.218999999999994,43.329,55.55,0.02,0.03,0.05,1.0,normal_concrete,1
385.0,790.0,1005.0,172.0,6.34,68.0,0.0,17.412499999999998,28.854999999999997,38.805,49.75,0.02,0.03,0.05,1.0,normal_concrete,1
385.0,822.0,1005.0,165.0,8.2,73.0,0.0,18.095,29.986,40.326,51.7,0.02,0.03,0.05,1.0,normal_concrete,1
385.0,860.0,768.0,182.0,8.53,0.0,0.0,21.07,34.916,46.956,60.2,0.02,0.03,0.05,1.0,normal_concrete,1
385.0,864.0,974.0,177.0,6.93,0.0,0.0,15.172499999999998,25.142999999999994,33.812999999999995,43.349999999999994,0.02,0.03,0.05,1.0,normal_concrete,1
385.0,910.0,590.0,234.4,9.91,0.0,0.0,10.731,17.782799999999998,23.9148,30.66,0.02,0.03,0.05,1.0,normal_concrete,1
386.0,729.0,1049.0,168.0,5.9,68.0,0.0,17.255,28.593999999999998,38.454,49.3,0.02,0.03,0.05,1.0,normal_concrete,1
386.0,758.0,1090.0,166.0,4.63,0.0,0.0,16.840833333333332,27.907666666666664,37.531,48.11666666666667,0.02,0.03,0.05,1.0,normal_concrete,1
386.0,780.0,1076.0,162.0,4.63,0.0,0.0,15.47,25.636,34.476000000000006,44.2,0.02,0.03,0.05,1.0,normal_concrete,1
386.0,793.0,1051.0,170.0,5.02,0.0,0.0,16.064999999999998,26.621999999999996,35.802,45.9,0.02,0.03,0.05,1.0,normal_concrete,1
386.0,830.0,1014.0,170.0,4.63,0.0,0.0,16.572499999999998,27.462999999999997,36.933,47.35,0.02,0.03,0.05,1.0,normal_concrete,1
386.0,830.0,1014.0,170.0,6.95,0.0,0.0,16.87,27.956,37.596000000000004,48.2,0.02,0.03,0.05,1.0,normal_concrete,1
386.0,834.0,1060.0,170.0,5.02,0.0,0.0,14.945,24.766,33.306000000000004,42.7,0.02,0.03,0.05,1.0,normal_concrete,1
387.0,845.0,938.0,157.0,11.6,114.0,0.0,25.227731707383246,34.77,41.67,46.68,0.2,1.0,1.0,1.0,normal_concrete,1
387.0,845.0,938.0,157.0,13.9,114.0,0.0,24.60139638751614,25.51,45.9,46.68,0.2,1.0,1.0,1.0,normal_concrete,1
387.0,845.0,938.0,157.0,14.3,114.0,0.0,12.439716871828985,22.75,36.84,50.24,0.2,1.0,1.0,1.0,normal_concrete,1
387.0,1135.0,630.0,200.0,3.29,0.0,0.0,17.86365,29.602619999999998,39.81042,51.039,0.02,0.03,0.05,1.0,normal_concrete,1
388.0,788.0,1089.0,155.0,5.82,0.0,0.0,17.893749999999997,29.652499999999996,39.877500000000005,51.125,0.02,0.03,0.05,1.0,normal_concrete,1
388.0,790.0,968.0,170.0,1.5,0.0,0.0,38.15,63.22,85.02,109.0,0.02,0.03,0.05,1.0,normal_concrete,1
388.0,834.0,1061.0,167.0,7.76,0.0,0.0,16.939999999999998,28.071999999999996,37.752,48.4,0.02,0.03,0.05,1.0,normal_concrete,1
388.0,847.0,1078.0,167.0,5.82,0.0,0.0,17.29,28.651999999999997,38.532000000000004,49.4,0.02,0.03,0.05,1.0,normal_concrete,1
388.6,925.7,852.1,157.9,12.1,97.1,0.0,18.211563161865463,28.1,34.9,50.7,0.2,1.0,1.0,1.0,normal_concrete,1
389.0,764.0,1014.0,165.0,5.5,69.0,0.0,17.5,28.999999999999996,39.0,50.0,0.02,0.03,0.05,1.0,normal_concrete,1
389.0,845.0,991.0,175.0,5.45,0.0,0.0,15.225,25.229999999999997,33.93,43.5,0.02,0.03,0.05,1.0,normal_concrete,1
389.0,863.0,972.0,175.0,5.84,0.0,0.0,16.064999999999998,26.621999999999996,35.802,45.9,0.02,0.03,0.05,1.0,normal_concrete,1
389.0,885.0,729.0,178.27,8.3,0.0,0.0,32.269999999999996,53.476,71.91600000000001,92.2,0.02,0.03,0.05,1.0,normal_concrete,1
389.0,885.0,729.0,189.07,8.3,0.0,0.0,28.909999999999997,47.907999999999994,64.428,82.6,0.02,0.03,0.05,1.0,normal_concrete,1
389.0,885.0,729.0,199.87,8.3,0.0,0.0,25.599,42.4212,57.0492,73.14,0.02,0.03,0.05,1.0,normal_concrete,1
389.0,891.0,734.0,178.27,8.87,0.0,0.0,31.412499999999998,52.055,70.005,89.75,0.02,0.03,0.05,1.0,normal_concrete,1
389.0,891.0,734.0,189.07,8.87,0.0,0.0,28.9275,47.937,64.46700000000001,82.65,0.02,0.03,0.05,1.0,normal_concrete,1
389.0,891.0,734.0,199.87,8.87,0.0,0.0,25.242,41.8296,56.253600000000006,72.12,0.02,0.03,0.05,1.0,normal_concrete,1
389.9,755.8,944.7,145.9,22.0,189.0,0.0,31.70277105977622,40.6,59.09,74.5,0.2,1.0,1.0,1.0,normal_concrete,1
390.0,796.0,1054.0,160.0,4.18,0.0,0.0,16.38,27.143999999999995,36.504,46.8,0.02,0.03,0.05,1.0,normal_concrete,1
390.0,832.0,1017.0,160.0,4.29,0.0,0.0,18.287499999999998,30.304999999999996,40.755,52.25,0.02,0.03,0.05,1.0,normal_concrete,1
390.0,833.0,1017.0,160.0,4.18,0.0,0.0,15.942499999999997,26.418999999999997,35.528999999999996,45.55,0.02,0.03,0.05,1.0,normal_concrete,1
390.0,842.0,1028.0,160.0,6.24,0.0,0.0,15.627499999999998,25.897,34.827,44.65,0.02,0.03,0.05,1.0,normal_concrete,1
390.0,851.0,999.0,160.0,4.18,0.0,0.0,16.996875,28.166249999999998,37.878750000000004,48.5625,0.02,0.03,0.05,1.0,normal_concrete,1
390.0,857.0,1048.0,156.0,4.68,0.0,0.0,16.345,27.086,36.426,46.7,0.02,0.03,0.05,1.0,normal_concrete,1
390.0,874.0,881.0,156.0,9.75,0.0,0.0,8.924999999999999,14.79,19.89,25.5,0.02,0.03,0.05,1.0,normal_concrete,1
391.0,739.0,1107.0,163.0,5.9,0.0,0.0,14.314999999999998,23.721999999999998,31.902,40.9,0.02,0.03,0.05,1.0,normal_concrete,1
391.0,758.0,996.0,156.0,6.36,78.0,20.0,25.409999999999997,42.108,56.628,72.6,0.02,0.03,0.05,1.0,normal_concrete,1
391.0,759.0,996.0,156.0,6.85,78.0,20.0,25.375,42.05,56.550000000000004,72.5,0.02,0.03,0.05,1.0,normal_concrete,1
391.0,790.0,1047.0,172.0,5.86,0.0,0.0,16.17,26.796,36.036,46.2,0.02,0.03,0.05,1.0,normal_concrete,1
391.0,803.0,982.0,166.0,5.39,58.0,0.0,17.57,29.116,39.156000000000006,50.2,0.02,0.03,0.05,1.0,normal_concrete,1
391.0,810.0,1031.0,168.0,5.86,0.0,0.0,16.205,26.853999999999996,36.114,46.3,0.02,0.03,0.05,1.0,normal_concrete,1
391.0,827.0,1010.0,172.0,7.04,0.0,0.0,16.064999999999998,26.621999999999996,35.802,45.9,0.02,0.03,0.05,1.0,normal_concrete,1
391.0,829.0,1012.0,168.0,6.6,0.0,0.0,16.87,27.956,37.596000000000004,48.2,0.02,0.03,0.05,1.0,normal_concrete,1
391.0,841.0,988.0,180.0,5.47,0.0,0.0,16.485,27.317999999999998,36.738,47.1,0.02,0.03,0.05,1.0,normal_concrete,1
391.0,842.0,1029.0,168.0,7.82,0.0,0.0,16.275,26.97,36.27,46.5,0.02,0.03,0.05,1.0,normal_concrete,1
391.0,866.0,1017.0,176.0,8.99,0.0,0.0,14.245,23.606,31.746000000000002,40.7,0.02,0.03,0.05,1.0,normal_concrete,1
392.0,825.0,969.0,170.0,4.36,44.0,0.0,15.575,25.81,34.71,44.5,0.02,0.03,0.05,1.0,normal_concrete,1
393.0,758.0,940.0,192.0,0.0,0.0,0.0,9.676098018375564,19.11,26.770080320264277,39.58,0.2,1.0,0.55,1.0,normal_concrete,1
393.0,775.0,1071.0,165.0,5.9,0.0,0.0,15.61,25.868,34.788000000000004,44.6,0.02,0.03,0.05,1.0,normal_concrete,1
393.0,785.6,940.6,192.0,0.0,0.0,0.0,10.273010533130671,19.2,27.74,39.6,0.2,1.0,1.0,1.0,normal_concrete,1
393.0,792.0,1050.0,165.0,5.5,0.0,0.0,17.36,28.767999999999997,38.688,49.6,0.02,0.03,0.05,1.0,normal_concrete,1
394.0,725.0,1134.0,148.0,8.87,99.0,0.0,22.959999999999997,38.047999999999995,51.168,65.6,0.02,0.03,0.05,1.0,normal_concrete,1
395.0,738.0,1107.0,160.0,7.11,0.0,0.0,18.3925,30.478999999999996,40.989,52.55,0.02,0.03,0.05,1.0,normal_concrete,1
395.0,742.0,1113.0,150.0,5.93,0.0,0.0,16.8525,27.926999999999996,37.557,48.15,0.02,0.03,0.05,1.0,normal_concrete,1
395.0,781.0,1036.0,157.0,5.71,62.0,19.0,21.314999999999998,35.321999999999996,47.502,60.9,0.02,0.03,0.05,1.0,normal_concrete,1
395.0,782.0,996.0,168.0,5.45,59.0,0.0,17.955,29.753999999999998,40.013999999999996,51.3,0.02,0.03,0.05,1.0,normal_concrete,1
395.0,794.0,1053.0,158.0,6.32,0.0,0.0,15.942499999999997,26.418999999999997,35.528999999999996,45.55,0.02,0.03,0.05,1.0,normal_concrete,1
395.0,807.0,1028.0,170.0,7.11,0.0,0.0,13.895,23.026,30.966000000000005,39.7,0.02,0.03,0.05,1.0,normal_concrete,1
395.0,822.0,1047.0,166.0,5.92,0.0,0.0,15.872499999999999,26.302999999999997,35.373000000000005,45.35,0.02,0.03,0.05,1.0,normal_concrete,1
395.0,881.0,954.0,170.0,5.93,0.0,0.0,14.5075,24.041,32.331,41.45,0.02,0.03,0.05,1.0,normal_concrete,1
397.0,633.0,967.0,167.0,20.8,175.2,0.0,19.4775,32.276999999999994,43.407000000000004,55.65,0.02,0.03,0.05,1.0,normal_concrete,1
397.0,734.0,1040.0,185.0,0.0,0.0,0.0,13.6815,22.6722,30.490200000000005,39.09,0.02,0.03,0.05,1.0,normal_concrete,1
397.0,734.0,1040.0,186.0,0.0,0.0,0.0,12.928999999999998,21.425199999999997,28.8132,36.94,0.02,0.03,0.05,1.0,normal_concrete,1
397.0,734.3,1040.6,185.7,0.0,0.0,0.0,14.739940972350215,20.78657291260143,25.45,33.08,0.2,0.35,1.0,1.0,normal_concrete,1
397.0,790.0,968.0,168.0,3.0,0.0,0.0,34.65,57.419999999999995,77.22,99.0,0.02,0.03,0.05,1.0,normal_concrete,1
397.0,813.0,1035.0,155.0,4.76,0.0,0.0,17.255,28.593999999999998,38.454,49.3,0.02,0.03,0.05,1.0,normal_concrete,1
398.0,754.0,1131.0,167.0,9.15,0.0,0.0,16.31,27.028,36.348,46.6,0.02,0.03,0.05,1.0,normal_concrete,1
398.0,756.0,1067.0,159.0,6.37,0.0,0.0,18.13,30.043999999999997,40.403999999999996,51.8,0.02,0.03,0.05,1.0,normal_concrete,1
398.0,809.0,1030.0,163.0,6.37,0.0,0.0,15.872499999999999,26.302999999999997,35.373000000000005,45.35,0.02,0.03,0.05,1.0,normal_concrete,1
398.0,829.0,1056.0,167.0,5.97,0.0,0.0,16.6775,27.636999999999997,37.167,47.65,0.02,0.03,0.05,1.0,normal_concrete,1
398.0,835.0,1020.0,167.0,5.97,0.0,0.0,17.745,29.406,39.54600000000001,50.7,0.02,0.03,0.05,1.0,normal_concrete,1
400.0,745.0,1025.0,187.0,0.0,0.0,0.0,11.106133628449426,21.85217938333887,30.14,43.7,0.2,0.35,1.0,1.0,normal_concrete,1
400.0,760.0,1094.0,156.0,6.0,0.0,0.0,19.643749999999997,32.552499999999995,43.7775,56.125,0.02,0.03,0.05,1.0,normal_concrete,1
400.0,760.0,1094.0,156.0,6.8,0.0,0.0,18.8125,31.174999999999997,41.925000000000004,53.75,0.02,0.03,0.05,1.0,normal_concrete,1
400.0,760.0,1094.0,156.0,7.2,0.0,0.0,19.529999999999998,32.364,43.524,55.8,0.02,0.03,0.05,1.0,normal_concrete,1
400.0,785.0,785.0,172.0,9.75,0.0,0.0,21.573999999999998,35.7512,48.0792,61.64,0.02,0.03,0.05,1.0,normal_concrete,1
400.0,808.0,1028.0,164.0,5.2,0.0,0.0,20.825,34.51,46.410000000000004,59.5,0.02,0.03,0.05,1.0,normal_concrete,1
400.0,850.0,700.0,250.0,14.0,0.0,0.0,15.014999999999999,24.881999999999998,33.462,42.9,0.02,0.03,0.05,1.0,normal_concrete,1
400.0,850.0,1040.0,160.0,5.2,0.0,0.0,15.714999999999998,26.041999999999998,35.022,44.9,0.02,0.03,0.05,1.0,normal_concrete,1
400.0,869.0,979.0,172.0,6.0,0.0,0.0,15.889999999999999,26.331999999999997,35.412,45.4,0.02,0.03,0.05,1.0,normal_concrete,1
400.0,885.0,729.0,178.33,8.87,0.0,0.0,30.505999999999997,50.5528,67.98479999999999,87.16,0.02,0.03,0.05,1.0,normal_concrete,1
400.0,885.0,729.0,189.14,8.87,0.0,0.0,28.4025,47.067,63.297000000000004,81.15,0.02,0.03,0.05,1.0,normal_concrete,1
400.0,885.0,729.0,199.95,8.87,0.0,0.0,24.339000000000002,40.3332,54.241200000000006,69.54,0.02,0.03,0.05,1.0,normal_concrete,1
400.0,891.0,734.0,178.33,8.3,0.0,0.0,31.429999999999996,52.083999999999996,70.044,89.8,0.02,0.03,0.05,1.0,normal_concrete,1
400.0,891.0,734.0,189.14,8.3,0.0,0.0,28.419999999999998,47.096,63.336000000000006,81.2,0.02,0.03,0.05,1.0,normal_concrete,1
400.0,891.0,734.0,199.95,8.3,0.0,0.0,25.322499999999998,41.962999999999994,56.433,72.35,0.02,0.03,0.05,1.0,normal_concrete,1
400.0,1600.0,0.0,280.0,0.0,0.0,0.0,9.1,15.079999999999998,20.28,26.0,0.02,0.03,0.05,1.0,normal_concrete,1
400.0,1630.0,0.0,290.0,0.0,0.0,0.0,9.485,15.718,21.138,27.1,0.02,0.03,0.05,1.0,normal_concrete,1
401.0,823.0,966.0,165.0,5.35,45.0,0.0,17.377499999999998,28.796999999999997,38.727,49.65,0.02,0.03,0.05,1.0,normal_concrete,1
401.5,610.9,518.6,203.5,0.0,0.0,0.0,17.5,28.999999999999996,39.0,50.0,0.02,0.03,0.05,1.0,normal_concrete,1
401.5,610.9,521.6,203.5,0.0,0.0,0.0,21.7,35.96,48.36,62.0,0.02,0.03,0.05,1.0,normal_concrete,1
401.8,852.1,946.8,147.4,11.4,94.7,0.0,32.39753718305232,41.1,54.1,68.5,0.2,1.0,1.0,1.0,normal_concrete,1
402.0,788.0,1046.0,165.0,5.63,0.0,0.0,16.17,26.796,36.036,46.2,0.02,0.03,0.05,1.0,normal_concrete,1
405.0,695.0,1120.0,175.0,0.0,0.0,0.0,18.304999999999996,30.333999999999996,40.794,52.3,0.02,0.03,0.05,1.0,normal_concrete,1
405.0,785.0,1040.0,170.0,5.67,0.0,0.0,18.235,30.218,40.638000000000005,52.1,0.02,0.03,0.05,1.0,normal_concrete,1
405.0,792.0,1049.0,154.0,5.27,0.0,0.0,18.13,30.043999999999997,40.403999999999996,51.8,0.02,0.03,0.05,1.0,normal_concrete,1
405.0,803.0,1022.0,170.0,7.29,0.0,0.0,13.825,22.91,30.810000000000002,39.5,0.02,0.03,0.05,1.0,normal_concrete,1
405.0,819.0,861.0,198.0,5.2,0.0,0.0,26.634999999999998,44.13799999999999,59.358,76.1,0.02,0.03,0.05,1.0,normal_concrete,1
407.0,815.0,761.0,181.0,7.5,0.0,0.0,24.64,40.832,54.912000000000006,70.4,0.02,0.03,0.05,1.0,normal_concrete,1
407.0,825.0,1051.0,167.0,6.1,0.0,0.0,17.482499999999998,28.971,38.961000000000006,49.95,0.02,0.03,0.05,1.0,normal_concrete,1
408.5,1135.0,630.0,200.0,3.68,0.0,0.0,18.5521,30.743479999999998,41.344680000000004,53.006,0.02,0.03,0.05,1.0,normal_concrete,1
409.0,761.0,1051.0,151.0,5.84,54.0,24.0,23.240000000000002,38.512,51.79200000000001,66.4,0.02,0.03,0.05,1.0,normal_concrete,1
410.0,785.0,1041.0,164.0,5.74,0.0,0.0,17.674999999999997,29.29,39.39,50.5,0.02,0.03,0.05,1.0,normal_concrete,1
410.0,787.0,1043.0,160.0,5.33,0.0,0.0,17.535,29.058,39.078,50.1,0.02,0.03,0.05,1.0,normal_concrete,1
410.0,801.0,1020.0,168.0,4.51,0.0,0.0,18.935,31.378,42.198,54.1,0.02,0.03,0.05,1.0,normal_concrete,1
410.0,802.0,1020.0,168.0,4.51,0.0,0.0,19.489166666666666,32.29633333333334,43.43300000000001,55.68333333333334,0.02,0.03,0.05,1.0,normal_concrete,1
410.0,802.0,1020.0,168.0,4.92,0.0,0.0,18.759999999999998,31.087999999999997,41.808,53.6,0.02,0.03,0.05,1.0,normal_concrete,1
410.0,838.0,1024.0,168.0,4.51,0.0,0.0,18.471249999999998,30.609499999999997,41.1645,52.775,0.02,0.03,0.05,1.0,normal_concrete,1
410.0,882.0,726.0,188.86,8.3,0.0,0.0,28.209999999999997,46.74799999999999,62.867999999999995,80.6,0.02,0.03,0.05,1.0,normal_concrete,1
410.0,882.0,726.0,199.65,8.3,0.0,0.0,24.7345,40.9886,55.122600000000006,70.67,0.02,0.03,0.05,1.0,normal_concrete,1
410.0,887.0,726.0,178.07,8.3,0.0,0.0,30.869999999999997,51.156,68.796,88.2,0.02,0.03,0.05,1.0,normal_concrete,1
410.0,907.0,748.0,178.07,8.87,0.0,0.0,28.822499999999994,47.76299999999999,64.233,82.35,0.02,0.03,0.05,1.0,normal_concrete,1
410.0,907.0,748.0,188.86,8.87,0.0,0.0,27.09,44.892,60.37200000000001,77.4,0.02,0.03,0.05,1.0,normal_concrete,1
410.0,907.0,748.0,199.65,8.87,0.0,0.0,23.544499999999996,39.0166,52.4706,67.27,0.02,0.03,0.05,1.0,normal_concrete,1
412.0,887.0,752.0,182.0,8.25,0.0,0.0,25.69,42.572,57.25200000000001,73.4,0.02,0.03,0.05,1.0,normal_concrete,1
412.0,913.0,781.0,193.0,14.85,0.0,0.0,18.4065,30.5022,41.0202,52.59,0.02,0.03,0.05,1.0,normal_concrete,1
412.0,913.0,781.0,193.0,15.66,0.0,0.0,18.544749999999997,30.731299999999997,41.3283,52.985,0.02,0.03,0.05,1.0,normal_concrete,1
412.0,913.0,781.0,193.0,15.88,0.0,0.0,18.730249999999998,31.0387,41.7417,53.515,0.02,0.03,0.05,1.0,normal_concrete,1
412.0,913.0,781.0,193.0,16.47,0.0,0.0,18.922749999999997,31.357699999999998,42.1707,54.065,0.02,0.03,0.05,1.0,normal_concrete,1
412.0,913.0,781.0,193.0,17.28,0.0,0.0,18.6305,30.8734,41.519400000000005,53.230000000000004,0.02,0.03,0.05,1.0,normal_concrete,1
412.0,913.0,781.0,193.0,18.58,0.0,0.0,10.76425,17.8379,23.988900000000005,30.755000000000003,0.02,0.03,0.05,1.0,normal_concrete,1
412.0,934.0,744.0,193.0,14.85,0.0,0.0,17.724,29.371199999999998,39.4992,50.64,0.02,0.03,0.05,1.0,normal_concrete,1
412.0,934.0,744.0,193.0,17.28,0.0,0.0,17.304,28.675199999999997,38.5632,49.44,0.02,0.03,0.05,1.0,normal_concrete,1
412.0,944.0,707.0,193.0,14.85,0.0,0.0,16.982,28.1416,37.845600000000005,48.52,0.02,0.03,0.05,1.0,normal_concrete,1
412.0,944.0,707.0,193.0,17.28,0.0,0.0,20.447,33.8836,45.567600000000006,58.42,0.02,0.03,0.05,1.0,normal_concrete,1
412.5,612.7,520.1,203.5,0.0,0.0,0.0,15.399999999999999,25.52,34.32,44.0,0.02,0.03,0.05,1.0,normal_concrete,1
412.5,612.7,523.1,203.5,0.0,0.0,0.0,18.9,31.319999999999997,42.120000000000005,54.0,0.02,0.03,0.05,1.0,normal_concrete,1
413.0,726.0,1090.0,165.0,6.2,0.0,0.0,16.87,27.956,37.596000000000004,48.2,0.02,0.03,0.05,1.0,normal_concrete,1
413.0,790.0,968.0,155.0,1.75,0.0,0.0,41.65,69.02,92.82000000000001,119.0,0.02,0.03,0.05,1.0,normal_concrete,1
413.0,790.0,968.0,155.0,2.0,0.0,0.0,42.0,69.6,93.60000000000001,120.0,0.02,0.03,0.05,1.0,normal_concrete,1
415.0,792.0,1051.0,162.0,6.22,0.0,0.0,18.27,30.276,40.716,52.2,0.02,0.03,0.05,1.0,normal_concrete,1
415.0,910.0,590.0,233.3,9.91,0.0,0.0,11.014499999999998,18.252599999999997,24.5466,31.47,0.02,0.03,0.05,1.0,normal_concrete,1
416.0,776.0,1029.0,156.0,6.36,73.0,0.0,22.33,37.004,49.764,63.8,0.02,0.03,0.05,1.0,normal_concrete,1
416.0,868.0,715.0,178.27,8.3,0.0,0.0,33.635,55.73799999999999,74.958,96.1,0.02,0.03,0.05,1.0,normal_concrete,1
416.0,868.0,715.0,189.07,8.3,0.0,0.0,31.534999999999997,52.257999999999996,70.27799999999999,90.1,0.02,0.03,0.05,1.0,normal_concrete,1
416.0,868.0,715.0,199.87,8.3,0.0,0.0,27.919499999999996,46.2666,62.2206,79.77,0.02,0.03,0.05,1.0,normal_concrete,1
416.0,893.0,736.0,178.27,8.87,0.0,0.0,31.534999999999997,52.257999999999996,70.27799999999999,90.1,0.02,0.03,0.05,1.0,normal_concrete,1
416.0,893.0,736.0,189.07,8.87,0.0,0.0,29.669499999999996,49.166599999999995,66.1206,84.77,0.02,0.03,0.05,1.0,normal_concrete,1
416.0,893.0,736.0,199.87,8.87,0.0,0.0,27.118,44.9384,60.434400000000004,77.48,0.02,0.03,0.05,1.0,normal_concrete,1
418.0,838.0,838.0,205.0,2.93,0.0,0.0,10.045,16.645999999999997,22.386,28.7,0.02,0.03,0.05,1.0,normal_concrete,1
418.0,888.0,756.0,188.0,5.85,25.08,0.0,10.114999999999998,16.761999999999997,22.541999999999998,28.9,0.02,0.03,0.05,1.0,normal_concrete,1
420.0,743.0,1069.0,168.0,5.04,0.0,0.0,18.2175,30.189,40.599000000000004,52.050000000000004,0.02,0.03,0.05,1.0,normal_concrete,1
420.0,796.0,796.0,188.0,3.3,25.2,0.0,13.334999999999999,22.098,29.718000000000004,38.1,0.02,0.03,0.05,1.0,normal_concrete,1
420.0,900.0,750.0,192.0,12.0,0.0,0.0,27.716499999999996,45.93019999999999,61.7682,79.19,0.02,0.03,0.05,1.0,normal_concrete,1
420.0,1580.0,0.0,250.0,0.0,0.0,0.0,9.274999999999999,15.37,20.67,26.5,0.02,0.03,0.05,1.0,normal_concrete,1
421.0,736.0,1060.0,150.0,6.29,48.0,15.0,26.705,44.254,59.514,76.3,0.02,0.03,0.05,1.0,normal_concrete,1
421.0,800.0,1020.0,160.0,5.47,0.0,0.0,20.72,34.336,46.176,59.2,0.02,0.03,0.05,1.0,normal_concrete,1
422.0,686.0,1130.0,156.0,5.49,0.0,0.0,2.9330000000000003,4.8604,6.5364,8.38,0.02,0.03,0.05,1.0,normal_concrete,1
423.0,801.0,1061.0,165.0,7.6,0.0,0.0,18.2,30.159999999999997,40.56,52.0,0.02,0.03,0.05,1.0,normal_concrete,1
424.0,743.0,1026.0,160.0,8.48,47.0,0.0,18.479999999999997,30.623999999999995,41.184,52.8,0.02,0.03,0.05,1.0,normal_concrete,1
424.0,750.0,822.0,168.0,8.9,154.0,0.0,13.052913883182393,32.11,40.29,72.1,0.2,1.0,1.0,1.0,normal_concrete,1
424.0,750.0,822.0,178.0,8.5,154.0,0.0,14.086783097915722,28.78731029210445,39.0,62.05,0.2,0.35,1.0,1.0,normal_concrete,1
424.0,759.0,1005.0,165.0,5.65,47.0,0.0,18.1825,30.131,40.521,51.95,0.02,0.03,0.05,1.0,normal_concrete,1
424.0,764.0,1056.0,157.0,5.51,0.0,0.0,19.4775,32.276999999999994,43.407000000000004,55.65,0.02,0.03,0.05,1.0,normal_concrete,1
424.0,782.0,1037.0,157.0,5.51,0.0,0.0,19.845,32.886,44.226000000000006,56.7,0.02,0.03,0.05,1.0,normal_concrete,1
425.0,758.0,1047.0,170.0,6.38,0.0,0.0,18.34,30.391999999999996,40.872,52.4,0.02,0.03,0.05,1.0,normal_concrete,1
425.0,774.0,1029.0,170.0,5.95,0.0,0.0,18.445,30.566,41.106,52.7,0.02,0.03,0.05,1.0,normal_concrete,1
425.0,803.7,936.0,151.4,18.6,106.3,0.0,28.16856438680603,36.3,46.8,61.8,0.2,1.0,1.0,1.0,normal_concrete,1
425.0,887.1,852.1,153.5,16.5,106.3,0.0,27.518337858284294,33.4,49.2,60.29,0.2,1.0,1.0,1.0,normal_concrete,1
426.0,718.0,1124.0,162.0,7.24,0.0,0.0,20.439999999999998,33.872,45.552,58.4,0.02,0.03,0.05,1.0,normal_concrete,1
427.0,710.0,1158.0,155.0,7.69,0.0,0.0,19.32,32.016,43.056000000000004,55.2,0.02,0.03,0.05,1.0,normal_concrete,1
427.0,871.0,718.0,178.33,8.3,0.0,0.0,32.97,54.635999999999996,73.476,94.2,0.02,0.03,0.05,1.0,normal_concrete,1
427.0,871.0,718.0,189.14,8.3,0.0,0.0,30.817499999999995,51.068999999999996,68.679,88.05,0.02,0.03,0.05,1.0,normal_concrete,1
427.0,871.0,718.0,199.95,8.3,0.0,0.0,27.146,44.9848,60.4968,77.56,0.02,0.03,0.05,1.0,normal_concrete,1
427.0,896.0,738.0,178.33,8.87,0.0,0.0,31.3005,51.8694,69.75540000000001,89.43,0.02,0.03,0.05,1.0,normal_concrete,1
427.0,896.0,738.0,189.14,8.87,0.0,0.0,28.794499999999996,47.71659999999999,64.1706,82.27,0.02,0.03,0.05,1.0,normal_concrete,1
427.0,896.0,738.0,199.95,8.87,0.0,0.0,26.4075,43.760999999999996,58.851000000000006,75.45,0.02,0.03,0.05,1.0,normal_concrete,1
427.5,594.0,932.0,228.0,0.0,47.5,0.0,30.617551830678995,33.06199397041104,35.08,37.43,0.2,0.35,1.0,1.0,normal_concrete,1
428.0,788.0,736.0,188.0,7.9,0.0,0.0,26.075,43.209999999999994,58.11,74.5,0.02,0.03,0.05,1.0,normal_concrete,1
428.0,814.0,1037.0,167.0,6.42,0.0,0.0,19.74,32.711999999999996,43.992,56.4,0.02,0.03,0.05,1.0,normal_concrete,1
