cement,slag_kg,fly_ash,microsilica_kg,water,plasticizer_kg,gravel,sand,age,slump,strength_28,source,strength_1,strength_3,strength_7
360.0,0.0,0.0,0.0,151.0,5.4,,802.0,28,160.0,42.3,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,6.24,,842.0,28,215.0,44.4,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,6.24,,842.0,28,210.0,44.4,Mendeley_Guangxi2022,,,
388.0,0.0,0.0,0.0,155.0,5.82,,788.0,28,185.0,51.2,Mendeley_Guangxi2022,,,
415.0,0.0,0.0,0.0,162.0,6.22,,792.0,28,190.0,51.8,Mendeley_Guangxi2022,,,
415.0,0.0,0.0,0.0,162.0,6.22,,792.0,28,180.0,51.8,Mendeley_Guangxi2022,,,
433.0,0.0,0.0,0.0,156.0,6.93,,751.0,28,180.0,56.45,Mendeley_Guangxi2022,,,
277.0,0.0,0.0,0.0,180.0,2.77,,883.0,28,160.0,25.85,Mendeley_Guangxi2022,,,
277.0,0.0,0.0,0.0,180.0,2.77,,883.0,28,155.0,25.85,Mendeley_Guangxi2022,,,
286.0,0.0,95.0,0.0,160.0,5.72,,818.0,28,185.0,41.3,Mendeley_Guangxi2022,,,
286.0,0.0,95.0,0.0,160.0,5.72,,818.0,28,190.0,41.3,Mendeley_Guangxi2022,,,
418.0,0.0,25.08,0.0,188.0,5.85,756.0,888.0,28,155.0,28.4,Mendeley_Guangxi2022,,,
418.0,0.0,25.08,0.0,188.0,5.85,756.0,888.0,28,150.0,28.4,Mendeley_Guangxi2022,,,
455.0,0.0,27.3,0.0,182.0,6.37,765.0,898.0,28,140.0,34.75,Mendeley_Guangxi2022,,,
455.0,0.0,27.3,0.0,182.0,6.37,765.0,898.0,28,130.0,34.75,Mendeley_Guangxi2022,,,
292.0,0.0,0.0,0.0,175.0,3.21,,898.0,28,160.0,28.25,Mendeley_Guangxi2022,,,
292.0,0.0,0.0,0.0,175.0,3.21,,898.0,28,155.0,28.25,Mendeley_Guangxi2022,,,
314.0,0.0,0.0,0.0,160.0,4.71,,880.0,28,160.0,34.3,Mendeley_Guangxi2022,,,
360.0,0.0,0.0,0.0,151.0,5.4,,802.0,28,165.0,44.05,Mendeley_Guangxi2022,,,
360.0,0.0,0.0,0.0,151.0,5.4,,802.0,28,160.0,44.05,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,6.24,,842.0,28,215.0,44.9,Mendeley_Guangxi2022,,,
390.0,0.0,0.0,0.0,160.0,6.24,,842.0,28,210.0,44.9,Mendeley_Guangxi2022,,,
388.0,0.0,0.0,0.0,155.0,5.82,,788.0,28,185.0,51.05,Mendeley_Guangxi2022,,,
415.0,0.0,0.0,0.0,162.0,6.22,,792.0,28,190.0,52.6,Mendeley_Guangxi2022,,,
415.0,0.0,0.0,0.0,162.0,6.22,,792.0,28,180.0,52.6,Mendeley_Guangxi2022,,,
277.0,0.0,0.0,0.0,180.0,2.77,,883.0,28,160.0,27.05,Mendeley_Guangxi2022,,,
277.0,0.0,0.0,0.0,180.0,2.77,,883.0,28,155.0,27.05,Mendeley_Guangxi2022,,,
286.0,0.0,95.0,0.0,160.0,5.72,,818.0,28,185.0,42.05,Mendeley_Guangxi2022,,,
286.0,0.0,95.0,0.0,160.0,5.72,,818.0,28,190.0,42.05,Mendeley_Guangxi2022,,,
433.0,0.0,0.0,0.0,156.0,6.93,,751.0,28,180.0,57.9,Mendeley_Guangxi2022,,,
418.0,0.0,25.08,0.0,188.0,5.85,756.0,888.0,28,155.0,29.4,Mendeley_Guangxi2022,,,
418.0,0.0,25.08,0.0,188.0,5.85,756.0,888.0,28,150.0,29.4,Mendeley_Guangxi2022,,,
455.0,0.0,27.3,0.0,182.0,6.37,765.0,898.0,28,140.0,33.4,Mendeley_Guangxi2022,,,
455.0,0.0,27.3,0.0,182.0,6.37,765.0,898.0,28,130.0,33.4,Mendeley_Guangxi2022,,,
438.0,0.0,0.0,0.0,162.0,7.01,,764.0,28,200.0,52.85,Mendeley_Guangxi2022,,,
438.0,0.0,0.0,0.0,162.0,7.01,,764.0,28,210.0,52.85,Mendeley_Guangxi2022,,,
438.0,0.0,0.0,0.0,162.0,7.01,,764.0,28,200.0,52.7,Mendeley_Guangxi2022,,,
438.0,0.0,0.0,0.0,162.0,7.01,,764.0,28,210.0,52.7,Mendeley_Guangxi2022,,,
235.0,0.0,0.0,0.0,160.0,0.0,,860.0,28,170.0,21.6,Mendeley_Guangxi2022,,,
250.0,0.0,0.0,0.0,160.0,3.0,,854.0,28,175.0,21.6,Mendeley_Guangxi2022,,,
250.0,0.0,0.0,0.0,160.0,3.0,,854.0,28,170.0,21.6,Mendeley_Guangxi2022,,,
306.0,0.0,0.0,0.0,170.0,3.67,,753.0,28,170.0,35.55,Mendeley_Guangxi2022,,,
359.0,0.0,0.0,0.0,158.0,4.31,,716.0,28,170.0,43.0,Mendeley_Guangxi2022,,,
381.0,0.0,0.0,0.0,160.0,4.95,,762.0,28,200.0,41.15,Mendeley_Guangxi2022,,,
372.0,0.0,0.0,0.0,160.0,4.46,,747.0,28,170.0,42.25,Mendeley_Guangxi2022,,,
386.0,0.0,0.0,0.0,166.0,4.63,,758.0,28,190.0,47.45,Mendeley_Guangxi2022,,,
420.0,0.0,0.0,0.0,168.0,5.04,,743.0,28,180.0,52.25,Mendeley_Guangxi2022,,,
494.0,0.0,0.0,0.0,158.0,7.9,,670.0,28,180.0,63.95,Mendeley_Guangxi2022,,,
330.0,0.0,0.0,0.0,165.0,3.96,,742.0,28,170.0,37.95,Mendeley_Guangxi2022,,,
330.0,0.0,0.0,0.0,165.0,3.96,,742.0,28,170.0,38.1,Mendeley_Guangxi2022,,,
250.0,0.0,0.0,0.0,160.0,3.0,,854.0,28,175.0,25.4,Mendeley_Guangxi2022,,,
250.0,0.0,0.0,0.0,160.0,3.0,,854.0,28,170.0,25.4,Mendeley_Guangxi2022,,,
306.0,0.0,0.0,0.0,170.0,3.67,,753.0,28,170.0,36.0,Mendeley_Guangxi2022,,,
372.0,0.0,0.0,0.0,160.0,4.46,,747.0,28,170.0,46.8,Mendeley_Guangxi2022,,,
386.0,0.0,0.0,0.0,166.0,4.63,,758.0,28,190.0,48.5,Mendeley_Guangxi2022,,,
420.0,0.0,0.0,0.0,168.0,5.04,,743.0,28,180.0,51.45,Mendeley_Guangxi2022,,,
494.0,0.0,0.0,0.0,158.0,7.9,,670.0,28,180.0,64.9,Mendeley_Guangxi2022,,,
250.0,0.0,0.0,0.0,160.0,3.0,,854.0,28,175.0,25.65,Mendeley_Guangxi2022,,,
250.0,0.0,0.0,0.0,160.0,3.0,,854.0,28,170.0,25.65,Mendeley_Guangxi2022,,,
306.0,0.0,0.0,0.0,170.0,3.67,,753.0,28,170.0,36.65,Mendeley_Guangxi2022,,,
359.0,0.0,0.0,0.0,158.0,4.31,,716.0,28,170.0,42.35,Mendeley_Guangxi2022,,,
381.0,0.0,0.0,0.0,160.0,4.95,,762.0,28,200.0,42.45,Mendeley_Guangxi2022,,,
372.0,0.0,0.0,0.0,160.0,4.46,,747.0,28,170.0,45.25,Mendeley_Guangxi2022,,,
386.0,0.0,0.0,0.0,166.0,4.63,,758.0,28,190.0,48.4,Mendeley_Guangxi2022,,,
420.0,0.0,0.0,0.0,168.0,5.04,,743.0,28,180.0,52.45,Mendeley_Guangxi2022,,,
494.0,0.0,0.0,0.0,158.0,7.9,,670.0,28,180.0,65.2,Mendeley_Guangxi2022,,,
485.0,0.0,0.0,0.0,158.0,7.76,,687.0,28,180.0,64.25,Mendeley_Guangxi2022,,,
386.0,0.0,0.0,0.0,170.0,4.63,,830.0,28,200.0,47.2,Mendeley_Guangxi2022,,,
362.0,0.0,0.0,0.0,163.0,4.34,,806.0,28,180.0,44.9,Mendeley_Guangxi2022,,,
324.0,0.0,0.0,0.0,165.0,3.89,,841.0,28,170.0,41.4,Mendeley_Guangxi2022,,,
298.0,0.0,0.0,0.0,170.0,2.98,,828.0,28,125.0,37.8,Mendeley_Guangxi2022,,,
266.0,0.0,0.0,0.0,170.0,2.66,,842.0,28,135.0,28.8,Mendeley_Guangxi2022,,,
397.0,0.0,0.0,0.0,155.0,4.76,,813.0,28,170.0,49.3,Mendeley_Guangxi2022,,,
389.0,0.0,0.0,0.0,175.0,5.45,991.0,845.0,28,215.0,43.5,Mendeley_Guangxi2022,,,
402.0,0.0,0.0,0.0,165.0,5.63,,788.0,28,175.0,46.2,Mendeley_Guangxi2022,,,
278.0,0.0,0.0,0.0,175.0,3.61,,837.0,28,175.0,25.6,Mendeley_Guangxi2022,,,
304.0,0.0,0.0,0.0,170.0,3.95,,828.0,28,165.0,30.2,Mendeley_Guangxi2022,,,
324.0,0.0,0.0,0.0,175.0,4.21,,817.0,28,170.0,36.2,Mendeley_Guangxi2022,,,
425.0,0.0,0.0,0.0,170.0,5.95,,774.0,28,170.0,52.7,Mendeley_Guangxi2022,,,
386.0,0.0,0.0,0.0,170.0,5.02,,793.0,28,175.0,45.9,Mendeley_Guangxi2022,,,
391.0,0.0,0.0,0.0,180.0,5.47,988.0,841.0,28,215.0,47.1,Mendeley_Guangxi2022,,,
405.0,0.0,0.0,0.0,170.0,5.67,,785.0,28,170.0,52.1,Mendeley_Guangxi2022,,,
494.0,0.0,0.0,0.0,163.0,7.41,,663.0,28,195.0,64.5,Mendeley_Guangxi2022,,,
494.0,0.0,0.0,0.0,163.0,7.41,,663.0,28,200.0,64.5,Mendeley_Guangxi2022,,,
389.0,0.0,0.0,0.0,175.0,5.84,972.0,863.0,28,210.0,45.9,Mendeley_Guangxi2022,,,
400.0,0.0,0.0,0.0,164.0,5.2,,808.0,28,170.0,59.5,Mendeley_Guangxi2022,,,
421.0,0.0,0.0,0.0,160.0,5.47,,800.0,28,160.0,59.2,Mendeley_Guangxi2022,,,
497.0,0.0,0.0,0.0,164.0,7.46,,662.0,28,190.0,68.2,Mendeley_Guangxi2022,,,
382.0,0.0,0.0,0.0,168.0,4.97,,814.0,28,170.0,48.5,Mendeley_Guangxi2022,,,
329.0,0.0,0.0,0.0,168.0,3.95,,837.0,28,170.0,37.8,Mendeley_Guangxi2022,,,
304.0,0.0,0.0,0.0,170.0,3.65,,847.0,28,170.0,35.6,Mendeley_Guangxi2022,,,
278.0,0.0,0.0,0.0,175.0,3.34,,857.0,28,165.0,31.5,Mendeley_Guangxi2022,,,
491.0,0.0,0.0,0.0,157.0,7.37,,721.0,28,190.0,64.6,Mendeley_Guangxi2022,,,
424.0,0.0,0.0,0.0,157.0,5.51,,782.0,28,170.0,56.7,Mendeley_Guangxi2022,,,
302.0,0.0,0.0,0.0,157.0,3.62,,835.0,28,170.0,36.5,Mendeley_Guangxi2022,,,
276.0,0.0,0.0,0.0,160.0,3.31,,845.0,28,170.0,28.0,Mendeley_Guangxi2022,,,
337.0,0.0,0.0,0.0,155.0,4.04,,820.0,28,165.0,39.7,Mendeley_Guangxi2022,,,
369.0,0.0,0.0,0.0,155.0,4.43,,807.0,28,170.0,45.9,Mendeley_Guangxi2022,,,
386.0,0.0,0.0,0.0,170.0,4.63,,830.0,28,210.0,47.5,Mendeley_Guangxi2022,,,
405.0,0.0,0.0,0.0,154.0,5.27,,792.0,28,170.0,51.8,Mendeley_Guangxi2022,,,
485.0,0.0,0.0,0.0,160.0,7.76,,686.0,28,190.0,67.8,Mendeley_Guangxi2022,,,
485.0,0.0,0.0,0.0,160.0,7.28,,686.0,28,190.0,68.8,Mendeley_Guangxi2022,,,
422.0,0.0,0.0,0.0,156.0,5.49,,686.0,28,110.0,8.38,Mendeley_Guangxi2022,,,
485.0,0.0,0.0,0.0,160.0,7.28,,686.0,28,190.0,68.6,Mendeley_Guangxi2022,,,
485.0,0.0,0.0,0.0,160.0,8.73,,704.0,28,185.0,68.4,Mendeley_Guangxi2022,,,
278.0,0.0,0.0,0.0,161.0,3.34,,843.0,28,170.0,28.15,Mendeley_Guangxi2022,,,
310.0,0.0,0.0,0.0,161.0,3.72,,829.0,28,170.0,35.25,Mendeley_Guangxi2022,,,
346.0,0.0,0.0,0.0,159.0,4.15,,815.0,28,170.0,38.25,Mendeley_Guangxi2022,,,
383.0,0.0,0.0,0.0,161.0,4.57,,798.0,28,175.0,45.05,Mendeley_Guangxi2022,,,
424.0,0.0,0.0,0.0,157.0,5.51,,764.0,28,175.0,55.65,Mendeley_Guangxi2022,,,
271.0,0.0,0.0,0.0,160.0,2.98,,825.0,28,180.0,37.4,Mendeley_Guangxi2022,,,
296.0,0.0,0.0,0.0,160.0,3.55,,836.0,28,170.0,39.8,Mendeley_Guangxi2022,,,
330.0,0.0,0.0,0.0,162.0,3.96,,840.0,28,170.0,40.95,Mendeley_Guangxi2022,,,
353.0,0.0,0.0,0.0,166.0,4.24,,828.0,28,180.0,38.5,Mendeley_Guangxi2022,,,
382.0,0.0,0.0,0.0,168.0,5.73,,814.0,28,200.0,50.75,Mendeley_Guangxi2022,,,
386.0,0.0,0.0,0.0,170.0,5.02,,834.0,28,190.0,42.7,Mendeley_Guangxi2022,,,
479.0,0.0,0.0,0.0,225.0,38.32,823.0,823.0,28,155.0,36.8,Mendeley_Guangxi2022,,,
382.0,0.0,0.0,0.0,168.0,8.79,,740.0,28,220.0,43.7,Mendeley_Guangxi2022,,,
398.0,0.0,0.0,0.0,167.0,9.15,,754.0,28,190.0,46.6,Mendeley_Guangxi2022,,,
388.0,0.0,0.0,0.0,167.0,7.76,,834.0,28,195.0,48.4,Mendeley_Guangxi2022,,,
490.0,0.0,0.0,0.0,250.0,39.2,805.0,805.0,28,170.0,37.6,Mendeley_Guangxi2022,,,
353.0,0.0,0.0,0.0,166.0,6.35,,828.0,28,195.0,43.9,Mendeley_Guangxi2022,,,
331.0,0.0,0.0,0.0,162.0,5.3,,820.0,28,180.0,37.7,Mendeley_Guangxi2022,,,
296.0,0.0,0.0,0.0,160.0,4.14,,836.0,28,170.0,32.7,Mendeley_Guangxi2022,,,
271.0,0.0,0.0,0.0,160.0,3.25,,825.0,28,170.0,26.4,Mendeley_Guangxi2022,,,
271.0,0.0,0.0,0.0,160.0,3.25,,825.0,28,175.0,26.4,Mendeley_Guangxi2022,,,
391.0,0.0,0.0,0.0,168.0,7.82,,842.0,28,220.0,46.5,Mendeley_Guangxi2022,,,
388.0,0.0,0.0,0.0,167.0,5.82,,847.0,28,195.0,49.4,Mendeley_Guangxi2022,,,
398.0,0.0,0.0,0.0,167.0,5.97,,835.0,28,195.0,50.7,Mendeley_Guangxi2022,,,
428.0,0.0,0.0,0.0,167.0,6.42,,814.0,28,195.0,56.4,Mendeley_Guangxi2022,,,
490.0,0.0,0.0,0.0,250.0,39.2,805.0,805.0,28,170.0,36.05,Mendeley_Guangxi2022,,,
499.0,0.0,0.0,0.0,166.0,6.74,,807.0,28,200.0,51.2,Mendeley_Guangxi2022,,,
361.0,0.0,0.0,0.0,166.0,4.33,,824.0,28,190.0,41.95,Mendeley_Guangxi2022,,,
331.0,0.0,0.0,0.0,162.0,3.97,,820.0,28,170.0,35.05,Mendeley_Guangxi2022,,,
296.0,0.0,0.0,0.0,160.0,3.55,,836.0,28,175.0,30.65,Mendeley_Guangxi2022,,,
271.0,0.0,0.0,0.0,160.0,3.25,,825.0,28,170.0,24.1,Mendeley_Guangxi2022,,,
271.0,0.0,0.0,0.0,160.0,3.25,,825.0,28,175.0,24.1,Mendeley_Guangxi2022,,,
494.0,0.0,0.0,0.0,163.0,7.41,,663.0,28,195.0,65.6,Mendeley_Guangxi2022,,,
494.0,0.0,0.0,0.0,163.0,7.41,,663.0,28,200.0,65.6,Mendeley_Guangxi2022,,,
494.0,0.0,0.0,0.0,163.0,7.41,,735.0,28,200.0,66.45,Mendeley_Guangxi2022,,,
451.0,0.0,0.0,0.0,167.0,6.76,,806.0,28,200.0,57.65,Mendeley_Guangxi2022,,,
439.0,0.0,0.0,0.0,167.0,6.58,,811.0,28,190.0,55.5,Mendeley_Guangxi2022,,,
407.0,0.0,0.0,0.0,167.0,6.1,,825.0,28,200.0,49.95,Mendeley_Guangxi2022,,,
398.0,0.0,0.0,0.0,167.0,5.97,,829.0,28,195.0,47.65,Mendeley_Guangxi2022,,,
391.0,0.0,0.0,0.0,168.0,5.86,,810.0,28,220.0,46.3,Mendeley_Guangxi2022,,,
369.0,0.0,0.0,0.0,166.0,4.43,,821.0,28,190.0,46.5,Mendeley_Guangxi2022,,,
338.0,0.0,0.0,0.0,162.0,4.06,,817.0,28,175.0,39.65,Mendeley_Guangxi2022,,,
312.0,0.0,0.0,0.0,162.0,3.74,,828.0,28,175.0,33.3,Mendeley_Guangxi2022,,,
284.0,0.0,0.0,0.0,162.0,3.41,,819.0,28,165.0,28.9,Mendeley_Guangxi2022,,,
